@relation 'generators.HyperplaneGenerator -i 3 -a 7 -n 15'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute class {class1,class2}

@data
0.334962,0.826734,0.861947,0.850296,0.178964,0.813612,0.685652,class2
0.301876,0.983928,0.832022,0.301196,0.22124,0.914467,0.895546,class2
0.158402,0.838943,0.631084,0.044516,0.64662,0.152522,0.727959,class1
0.554291,0.491273,0.709693,0.54995,0.949965,0.780411,0.752608,class1
0.29349,0.360798,0.402932,0.782832,0.178025,0.933404,0.669455,class2
0.986788,0.945932,0.708064,0.843501,0.744186,0.55792,0.175658,class1
0.235784,0.499795,0.645792,0.176416,0.719477,0.473218,0.901936,class1
0.34045,0.194606,0.707842,0.867749,0.773227,0.200975,0.300018,class2
0.254581,0.089541,0.334999,0.891925,0.890577,0.184527,0.615174,class2
0.137561,0.336415,0.68963,0.733842,0.18606,0.675812,0.400019,class1
0.347133,0.411525,0.99068,0.189981,0.880974,0.27558,0.868154,class1
0.945155,0.241078,0.371041,0.476441,0.783799,0.212791,0.928112,class1
0.254238,0.223232,0.189455,0.848692,0.592732,0.253632,0.677814,class2
0.100656,0.71026,0.857439,0.090454,0.426298,0.085479,0.924955,class1
0.776918,0.49979,0.173726,0.91956,0.951543,0.98178,0.90508,class2
0.920078,0.087764,0.646238,0.954455,0.055657,0.271939,0.42982,class2
0.052899,0.225714,0.882906,0.510299,0.729293,0.844491,0.789401,class2
0.765145,0.992491,0.401962,0.39465,0.504651,0.736899,0.216284,class2
0.154254,0.205336,0.073524,0.408369,0.900326,0.406477,0.446379,class1
0.431604,0.073005,0.281073,0.00224,0.862138,0.236336,0.254538,class1
0.374596,0.50191,0.993132,0.308576,0.21776,0.369042,0.066179,class1
0.624479,0.370795,0.531257,0.125175,0.205194,0.831568,0.930058,class2
0.998979,0.602042,0.468254,0.014277,0.001614,0.169055,0.814894,class1
0.827371,0.331008,0.242052,0.681455,0.568005,0.743117,0.668455,class2
0.566289,0.200462,0.953872,0.384303,0.588651,0.782139,0.250079,class2
0.155944,0.291674,0.758224,0.49812,0.7026,0.314573,0.761179,class1
0.573865,0.438677,0.084116,0.503197,0.370955,0.024398,0.692043,class1
0.670555,0.451704,0.199245,0.640247,0.962742,0.662426,0.502639,class2
0.965239,0.786441,0.078255,0.380368,0.090971,0.346705,0.294652,class1
0.359299,0.659108,0.602938,0.87943,0.867992,0.142975,0.888149,class2
0.515537,0.071244,0.406292,0.347841,0.580038,0.725813,0.117509,class1
0.943961,0.396047,0.234506,0.262238,0.179065,0.888383,0.961504,class2
0.971119,0.085937,0.252622,0.696676,0.977527,0.068297,0.016698,class2
0.70885,0.283521,0.569921,0.868146,0.822237,0.409707,0.582027,class1
0.984703,0.048056,0.523197,0.349795,0.994102,0.809701,0.526548,class2
0.760683,0.289413,0.353819,0.517806,0.002838,0.602365,0.111329,class1
0.214418,0.284583,0.944032,0.392597,0.02376,0.187298,0.144631,class1
0.72135,0.587085,0.351925,0.601208,0.632366,0.475109,0.002398,class2
0.012596,0.510814,0.31158,0.598978,0.643182,0.047571,0.833565,class1
0.668357,0.700298,0.932734,0.461101,0.348753,0.115583,0.862124,class2
0.146253,0.827948,0.496515,0.249027,0.416374,0.101456,0.098687,class1
0.365727,0.977492,0.723727,0.128595,0.360182,0.184535,0.818985,class1
0.589482,0.578274,0.354387,0.779509,0.226997,0.830786,0.835453,class2
0.294016,0.14362,0.809323,0.505522,0.618474,0.243002,0.997987,class2
0.125618,0.658436,0.897939,0.983672,0.811636,0.36553,0.148322,class1
0.073418,0.871959,0.886022,0.271296,0.038311,0.210456,0.825463,class1
0.021884,0.532362,0.941597,0.797023,0.162885,0.195243,0.825548,class1
0.238226,0.813813,0.36532,0.289151,0.753325,0.746635,0.00236,class1
0.698736,0.438124,0.736823,0.395506,0.197343,0.82049,0.994128,class2
0.464032,0.520816,0.125228,0.36936,0.532979,0.882239,0.89771,class2
0.31799,0.255627,0.839982,0.600418,0.237312,0.971319,0.449123,class2
0.167907,0.423896,0.78452,0.158011,0.255782,0.148004,0.800055,class1
0.434137,0.319395,0.258702,0.28938,0.656968,0.082587,0.799363,class1
0.547496,0.706278,0.830636,0.109342,0.621864,0.962046,0.735794,class2
0.22325,0.042925,0.656828,0.887653,0.009065,0.663847,0.003552,class1
0.01335,0.61968,0.633292,0.644651,0.157999,0.899962,0.563201,class2
0.561659,0.868305,0.294426,0.597981,0.5081,0.393675,0.878472,class2
0.676098,0.380991,0.404099,0.147237,0.899528,0.246741,0.809473,class1
0.077255,0.077373,0.204163,0.666905,0.964919,0.655872,0.333515,class1
0.681663,0.255031,0.483135,0.145387,0.284676,0.556691,0.993597,class2
0.705968,0.595001,0.449317,0.904698,0.835346,0.450738,0.454028,class2
0.184235,0.403041,0.34303,0.446148,0.038497,0.343246,0.662052,class1
0.084631,0.743791,0.007312,0.379807,0.340703,0.155906,0.382479,class1
0.03461,0.360249,0.535812,0.016023,0.070257,0.338032,0.353948,class1
0.361601,0.873074,0.775195,0.526318,0.433284,0.231356,0.553745,class1
0.817501,0.710028,0.041244,0.014246,0.93989,0.929146,0.994824,class2
0.126968,0.755234,0.382206,0.248988,0.911992,0.164119,0.906062,class1
0.171958,0.895489,0.741078,0.542796,0.723005,0.691571,0.838171,class1
0.57698,0.457369,0.784901,0.579318,0.001936,0.501285,0.210576,class1
0.313102,0.105644,0.972458,0.257724,0.405842,0.944983,0.789559,class2
0.681663,0.255031,0.483135,0.145387,0.284676,0.556691,0.993597,class2
0.705968,0.595001,0.449317,0.904698,0.835346,0.450738,0.454028,class2
0.184235,0.403041,0.34303,0.446148,0.038497,0.343246,0.662052,class1
0.084631,0.743791,0.007312,0.379807,0.340703,0.155906,0.382479,class1
0.03461,0.360249,0.535812,0.016023,0.070257,0.338032,0.353948,class1
0.361601,0.873074,0.775195,0.526318,0.433284,0.231356,0.553745,class1
0.817501,0.710028,0.041244,0.014246,0.93989,0.929146,0.994824,class2
0.126968,0.755234,0.382206,0.248988,0.911992,0.164119,0.906062,class1
0.171958,0.895489,0.741078,0.542796,0.723005,0.691571,0.838171,class1
0.57698,0.457369,0.784901,0.579318,0.001936,0.501285,0.210576,class1
0.313102,0.105644,0.972458,0.257724,0.405842,0.944983,0.789559,class2
0.129884,0.20042,0.956795,0.122701,0.265698,0.521985,0.836621,class1
0.256039,0.94724,0.485245,0.797305,0.542509,0.877534,0.608728,class2
0.754187,0.759179,0.875735,0.510666,0.73659,0.500715,0.799203,class1
0.06794,0.541927,0.489334,0.119341,0.536573,0.789616,0.199015,class1
0.759809,0.235382,0.731646,0.711473,0.013398,0.642032,0.816348,class2
0.007116,0.172553,0.889167,0.666191,0.77187,0.04334,0.081369,class2
0.307996,0.732606,0.98558,0.97526,0.660241,0.386952,0.729086,class2
0.11854,0.807651,0.026921,0.760054,0.02841,0.924994,0.61652,class2
0.707476,0.847746,0.940166,0.804918,0.854133,0.552074,0.071417,class2
0.155712,0.688095,0.415762,0.414033,0.845766,0.41273,0.415169,class1
0.393,0.467897,0.298053,0.067253,0.548011,0.571309,0.158589,class1
0.448291,0.332023,0.223778,0.228707,0.746769,0.077026,0.937182,class1
0.446328,0.226442,0.084765,0.833877,0.171723,0.397608,0.993331,class2
0.136597,0.544809,0.444747,0.937681,0.141273,0.925814,0.044312,class1
0.936371,0.006642,0.678401,0.219622,0.679685,0.662944,0.690392,class2
0.362882,0.102949,0.438362,0.338266,0.33184,0.945919,0.64787,class2
0.388838,0.035906,0.674645,0.219721,0.120465,0.945738,0.014898,class1
0.994152,0.620259,0.836056,0.488842,0.975665,0.158596,0.85923,class1
0.69344,0.197882,0.10097,0.361489,0.972653,0.436563,0.652561,class1
0.655725,0.715759,0.554228,0.577555,0.517138,0.528999,0.773796,class2
0.135182,0.78789,0.784893,0.997841,0.652663,0.046219,0.934572,class2
0.200838,0.536609,0.149585,0.556827,0.265999,0.491746,0.965776,class2
0.064768,0.639527,0.915791,0.530208,0.04037,0.016702,0.012425,class2
0.98333,0.312579,0.43785,0.101511,0.29525,0.593844,0.500216,class2
0.677924,0.444684,0.58451,0.588227,0.239193,0.505142,0.149715,class2
0.995418,0.800107,0.008854,0.933034,0.876375,0.04736,0.994859,class2
0.520595,0.510333,0.393229,0.267462,0.09099,0.339152,0.865205,class1
0.138735,0.660981,0.180541,0.692839,0.934937,0.817402,0.25286,class1
0.232591,0.997091,0.260149,0.637694,0.775731,0.692741,0.030384,class1
0.066984,0.126095,0.247373,0.731853,0.653218,0.768645,0.639935,class2
0.918618,0.836314,0.531995,0.056042,0.230471,0.258738,0.892486,class1
0.242215,0.135464,0.454848,0.62143,0.163481,0.691144,0.325129,class1
0.874664,0.613883,0.188376,0.104193,0.325945,0.170219,0.202171,class1
0.352036,0.120767,0.631531,0.468551,0.675138,0.470859,0.420014,class1
0.974115,0.972519,0.770294,0.375309,0.020646,0.348721,0.0068,class1
0.6465,0.704461,0.220277,0.858587,0.99306,0.562226,0.589701,class1
0.524075,0.835239,0.005615,0.175025,0.480772,0.115964,0.939378,class1
0.29759,0.536525,0.551407,0.733475,0.526132,0.673116,0.821101,class1
0.050839,0.665086,0.60913,0.845261,0.125028,0.235631,0.350398,class1
0.102961,0.752538,0.288449,0.459965,0.745409,0.480964,0.123089,class2
0.502362,0.412057,0.193577,0.892446,0.589556,0.746757,0.406417,class2
0.862138,0.991871,0.564971,0.734175,0.90868,0.351178,0.694654,class2
0.143311,0.41624,0.550169,0.396539,0.566213,0.067147,0.864641,class2
0.370772,0.261212,0.209221,0.708944,0.761596,0.7159,0.540908,class2
0.947099,0.71083,0.568584,0.139557,0.402498,0.855316,0.661818,class2
0.482273,0.780051,0.791486,0.074118,0.632116,0.392911,0.588636,class2
0.975708,0.261273,0.430929,0.529661,0.734466,0.581068,0.210192,class1
0.528523,0.3772,0.763498,0.921351,0.160167,0.505369,0.716663,class2
0.682754,0.997445,0.343937,0.757576,0.540595,0.065805,0.270004,class1
0.195685,0.50432,0.111932,0.810483,0.692446,0.843283,0.071697,class1
0.0621,0.814546,0.673149,0.922331,0.496324,0.969538,0.019486,class1
0.21351,0.074237,0.382105,0.528825,0.304792,0.480405,0.205856,class1
0.674965,0.473835,0.261397,0.31633,0.043301,0.1908,0.993314,class2
0.566381,0.233754,0.94881,0.686582,0.569139,0.987812,0.866141,class2
0.073345,0.212324,0.064979,0.898163,0.927009,0.882015,0.376929,class2
0.454806,0.589784,0.78081,0.073489,0.48005,0.125212,0.879041,class1
0.2223,0.212696,0.275234,0.440332,0.227928,0.856795,0.381207,class1
0.256349,0.524418,0.081513,0.709939,0.034601,0.825963,0.02851,class1
0.106151,0.613057,0.0962,0.400892,0.656144,0.128458,0.327317,class1
0.659809,0.732739,0.377593,0.218003,0.659889,0.06118,0.881429,class1
0.430325,0.364582,0.862519,0.553125,0.498833,0.254068,0.483739,class1
0.296079,0.489685,0.78861,0.078743,0.25086,0.553586,0.571274,class1
0.322088,0.277908,0.133138,0.020725,0.101209,0.904449,0.840442,class2
0.278429,0.419694,0.898235,0.475493,0.337015,0.036965,0.372842,class1
0.959411,0.398855,0.746927,0.596235,0.16728,0.81695,0.319087,class2
0.856605,0.514293,0.392924,0.121749,0.028947,0.721129,0.884376,class2
0.743515,0.091463,0.634783,0.517401,0.948634,0.214335,0.44438,class2
0.21315,0.828385,0.379754,0.531698,0.703015,0.484668,0.490975,class1
0.310935,0.088405,0.508888,0.31227,0.961368,0.911911,0.874938,class2
0.66588,0.713782,0.582493,0.074671,0.178639,0.817726,0.436035,class1
0.788116,0.168206,0.405084,0.979749,0.813135,0.996711,0.069252,class2
0.816392,0.046092,0.338111,0.221067,0.209125,0.830243,0.444146,class2
0.114726,0.314342,0.6392,0.36422,0.72442,0.216002,0.153972,class1
0.955834,0.759291,0.269627,0.475429,0.474403,0.096577,0.36845,class1
0.875214,0.976314,0.483206,0.883662,0.699382,0.716785,0.108064,class2
0.35886,0.7421,0.607711,0.14922,0.767435,0.410416,0.539175,class1
0.680785,0.110473,0.331209,0.157412,0.902691,0.623,0.245634,class1
0.802487,0.773003,0.075957,0.917591,0.017804,0.591299,0.382048,class2
0.329984,0.0765,0.581337,0.567765,0.547349,0.668462,0.345569,class1
0.844609,0.176478,0.606675,0.861461,0.783935,0.599484,0.637991,class2
0.985158,0.201039,0.031162,0.202725,0.220426,0.887918,0.359084,class2
0.024693,0.098081,0.153993,0.192778,0.563414,0.953633,0.363115,class1
0.983723,0.077951,0.079202,0.074486,0.057509,0.289608,0.977009,class2
0.561642,0.25795,0.995735,0.341934,0.450693,0.354047,0.006436,class1
0.85649,0.32473,0.138732,0.128532,0.42131,0.184524,0.753101,class1
0.047918,0.445608,0.10124,0.206396,0.585887,0.088182,0.461387,class1
0.660326,0.042133,0.019824,0.518205,0.161595,0.629302,0.136285,class1
0.502937,0.632266,0.732304,0.507109,0.507738,0.87422,0.654116,class2
0.327319,0.052351,0.50903,0.636432,0.937682,0.630329,0.193263,class1
0.693738,0.197489,0.332989,0.834816,0.657617,0.578594,0.189199,class2
0.944961,0.182454,0.569229,0.583962,0.879082,0.986442,0.080858,class2
0.874368,0.186022,0.868058,0.512787,0.149745,0.003977,0.089576,class1
0.401837,0.466759,0.621202,0.377419,0.728005,0.157471,0.928528,class2
0.115232,0.116506,0.861665,0.364952,0.752105,0.741097,0.780697,class2
0.747771,0.006058,0.203989,0.950319,0.032213,0.263544,0.795004,class2
0.066237,0.421403,0.481994,0.923648,0.172755,0.664596,0.345521,class1
0.187069,0.807011,0.59239,0.678958,0.522581,0.857471,0.760276,class2
0.720275,0.891632,0.907012,0.718425,0.82635,0.345704,0.7224,class2
0.653354,0.793711,0.878058,0.217129,0.989675,0.924574,0.333454,class2
0.337853,0.942833,0.405763,0.66188,0.496964,0.362625,0.219981,class1
0.832652,0.012397,0.103045,0.511035,0.139255,0.787576,0.956664,class1
0.081773,0.477712,0.820861,0.102252,0.920253,0.793287,0.514828,class1
0.539222,0.61356,0.45064,0.72981,0.580619,0.616236,0.74666,class2
0.824183,0.610317,0.799263,0.735886,0.16876,0.232282,0.877446,class2
0.749329,0.517609,0.812134,0.975094,0.004586,0.833988,0.001937,class2
0.464624,0.113685,0.156812,0.47685,0.762035,0.899423,0.334369,class2
0.559747,0.591263,0.289544,0.78124,0.829161,0.591197,0.122789,class2
0.485112,0.585623,0.727582,0.896033,0.034938,0.271968,0.346089,class1
0.429636,0.832285,0.858487,0.821618,0.249837,0.423577,0.250191,class1
0.657731,0.90336,0.318717,0.611477,0.72125,0.625349,0.085968,class2
0.135938,0.417399,0.71219,0.373509,0.670724,0.470415,0.818903,class1
0.086932,0.62097,0.121718,0.932362,0.831305,0.291627,0.510681,class1
0.00589,0.524284,0.525437,0.140793,0.781164,0.954551,0.840275,class2
0.505465,0.488701,0.5676,0.968864,0.906203,0.715051,0.137213,class1
0.828352,0.646296,0.505037,0.695651,0.24451,0.589353,0.70688,class2
0.928649,0.126006,0.462065,0.445016,0.164274,0.493626,0.053948,class1
0.658605,0.557094,0.376188,0.970095,0.163907,0.775195,0.915409,class2
0.621861,0.349424,0.505646,0.077341,0.276948,0.488617,0.835177,class1
0.866454,0.139473,0.340625,0.959426,0.333035,0.006726,0.55345,class2
0.639437,0.173482,0.182808,0.723518,0.155609,0.721923,0.450623,class2
0.668894,0.301682,0.011123,0.369877,0.454235,0.328264,0.548263,class2
0.743674,0.727123,0.75472,0.903345,0.120931,0.139296,0.276844,class2
0.081652,0.521181,0.361724,0.300519,0.61532,0.11012,0.016792,class1
0.205615,0.058806,0.775506,0.273108,0.626149,0.905284,0.717791,class2
0.405545,0.448991,0.748102,0.733305,0.778107,0.850362,0.398209,class2
0.551614,0.840175,0.937726,0.413625,0.913401,0.059701,0.045512,class1
0.165173,0.060239,0.349483,0.242773,0.393216,0.853894,0.155725,class1
0.304117,0.970821,0.379823,0.44809,0.013362,0.528818,0.712331,class1
0.793738,0.941271,0.753067,0.123571,0.346184,0.37698,0.199089,class1
0.344998,0.561246,0.301932,0.539139,0.022629,0.646156,0.068389,class1
0.621098,0.367225,0.765241,0.211884,0.571991,0.813064,0.496349,class2
0.783202,0.93349,0.938179,0.281849,0.540162,0.548097,0.521948,class2
0.848184,0.571972,0.549653,0.12573,0.130795,0.064518,0.697942,class1
0.991509,0.84658,0.207502,0.036594,0.499657,0.005164,0.989362,class2
0.787549,0.422541,0.035332,0.824044,0.861216,0.062194,0.222613,class1
0.63972,0.379227,0.798994,0.645179,0.909084,0.731439,0.991819,class1
0.017571,0.181242,0.089746,0.622212,0.872085,0.263109,0.720766,class1
0.154196,0.100606,0.071156,0.844536,0.158663,0.208564,0.596022,class1
0.586648,0.03078,0.919238,0.044318,0.297917,0.098748,0.792669,class2
0.385448,0.468487,0.660842,0.288365,0.308042,0.21383,0.876114,class1
0.306265,0.207023,0.176976,0.562876,0.758188,0.824377,0.041659,class1
0.001401,0.136278,0.29871,0.895025,0.667225,0.550991,0.767367,class2
0.6711,0.96008,0.801659,0.767032,0.371659,0.661925,0.525805,class2
0.203689,0.796553,0.528574,0.613565,0.243359,0.071496,0.105155,class1
0.16817,0.502737,0.584831,0.918136,0.699707,0.725208,0.665818,class2
0.776694,0.14736,0.871656,0.556309,0.551968,0.382479,0.00991,class2
0.749631,0.979646,0.619128,0.202225,0.794746,0.965122,0.452436,class1
0.592643,0.162755,0.614146,0.433321,0.515103,0.995837,0.457882,class2
0.839473,0.767626,0.611806,0.746156,0.831289,0.854381,0.822356,class2
0.605466,0.980392,0.947919,0.923877,0.02573,0.888442,0.082255,class2
0.686045,0.290689,0.665816,0.522632,0.556971,0.005053,0.922194,class2
0.235938,0.120409,0.962094,0.765182,0.012178,0.941601,0.659464,class2
0.252874,0.073786,0.556725,0.544496,0.789957,0.318557,0.2951,class1
0.368583,0.208981,0.486979,0.665226,0.764811,0.927684,0.14457,class2
0.521128,0.569683,0.218102,0.227023,0.533716,0.753828,0.275938,class1
0.985838,0.594331,0.755486,0.423588,0.313832,0.744576,0.859624,class2
0.694979,0.936958,0.995786,0.618039,0.586658,0.656134,0.922208,class2
0.022999,0.939403,0.172042,0.56616,0.131864,0.116012,0.748177,class1
0.610203,0.950678,0.223554,0.378558,0.981841,0.030551,0.912942,class1
0.083916,0.728999,0.396496,0.846272,0.864773,0.712293,0.253699,class1
0.49838,0.241305,0.19419,0.106867,0.977857,0.133154,0.970269,class2
0.301711,0.673154,0.949578,0.973069,0.540088,0.548332,0.255789,class2
0.301992,0.78583,0.870515,0.37977,0.616261,0.113006,0.634191,class1
0.961483,0.612198,0.330997,0.046894,0.657815,0.666234,0.591215,class2
0.94581,0.370199,0.213301,0.061476,0.209651,0.769417,0.265448,class1
0.703793,0.818426,0.277934,0.016356,0.391595,0.31665,0.674567,class1
0.909836,0.288905,0.795948,0.925603,0.170893,0.942589,0.479314,class2
0.181974,0.669725,0.363663,0.647583,0.466768,0.700709,0.67212,class2
0.179588,0.846699,0.580739,0.71283,0.727719,0.792986,0.151218,class1
0.277897,0.86852,0.625893,0.515621,0.267008,0.626308,0.627355,class2
0.500831,0.112212,0.811127,0.737497,0.923547,0.42993,0.864038,class2
0.725003,0.425634,0.694826,0.709228,0.169231,0.382089,0.995763,class2
0.806782,0.083679,0.905612,0.998995,0.880473,0.937977,0.575389,class2
0.113662,0.781684,0.108714,0.37878,0.279701,0.300062,0.283315,class1
0.311463,0.287875,0.089882,0.207841,0.321025,0.545653,0.586046,class1
0.922453,0.314153,0.798885,0.154078,0.171096,0.368575,0.229672,class1
0.449328,0.872065,0.752195,0.819247,0.07613,0.928143,0.502762,class2
0.154738,0.524992,0.128761,0.826772,0.987746,0.64179,0.534204,class2
0.402734,0.612796,0.738196,0.086335,0.747254,0.819786,0.82197,class2
0.887198,0.174349,0.393451,0.340481,0.369435,0.626659,0.472409,class2
0.166465,0.587167,0.968925,0.184616,0.151407,0.874078,0.846257,class1
0.919809,0.046601,0.001238,0.005559,0.24604,0.501816,0.818981,class2
0.709233,0.634034,0.966028,0.307151,0.505713,0.64174,0.161974,class1
0.311613,0.582634,0.346097,0.194986,0.086089,0.963185,0.656039,class1
0.260653,0.811666,0.619867,0.917814,0.562428,0.355259,0.729142,class1
0.715217,0.468611,0.309388,0.230756,0.412626,0.327887,0.565192,class1
0.584191,0.63705,0.834285,0.305698,0.062912,0.496214,0.799418,class1
0.533585,0.92302,0.299756,0.889803,0.479702,0.404204,0.268448,class2
0.831683,0.90644,0.625171,0.275632,0.187859,0.062894,0.982853,class2
0.711077,0.039885,0.930074,0.881453,0.444575,0.524153,0.794052,class2
0.668241,0.020563,0.82714,0.101731,0.550618,0.462218,0.442853,class1
0.890396,0.967866,0.827269,0.54661,0.748282,0.722232,0.663879,class2
0.759568,0.707316,0.206005,0.476516,0.1388,0.902009,0.77542,class2
0.864298,0.23849,0.59771,0.592748,0.443628,0.490083,0.606534,class2
0.738626,0.804325,0.58069,0.755132,0.932261,0.99469,0.280669,class2
0.614387,0.165475,0.949722,0.789352,0.007966,0.846081,0.002414,class2
0.845285,0.890313,0.596663,0.72153,0.676324,0.951128,0.409721,class2
0.654726,0.391111,0.595585,0.056517,0.969026,0.827809,0.874655,class2
0.656303,0.733367,0.714732,0.833761,0.288172,0.080544,0.292705,class1
0.018204,0.993889,0.162097,0.113173,0.75689,0.951859,0.636841,class1
0.218381,0.986494,0.15875,0.707932,0.650697,0.167775,0.961585,class2
0.267922,0.69716,0.757824,0.232432,0.019463,0.836188,0.866085,class2
0.602149,0.066184,0.299726,0.399105,0.502559,0.27162,0.459047,class2
0.011634,0.846609,0.634003,0.203615,0.877459,0.215493,0.010441,class1
0.008457,0.599648,0.764408,0.613751,0.379193,0.923823,0.206368,class1
0.539225,0.663741,0.7772,0.792656,0.608106,0.139809,0.856941,class2
0.164941,0.044578,0.433605,0.92313,0.583391,0.131912,0.507775,class1
0.267283,0.435506,0.814221,0.265066,0.907599,0.757002,0.694225,class1
0.678562,0.098464,0.940516,0.044926,0.483204,0.525354,0.448208,class1
0.263292,0.620675,0.704277,0.010824,0.690228,0.108844,0.178959,class1
0.150572,0.697657,0.293666,0.034876,0.708464,0.159998,0.017891,class1
0.679906,0.614217,0.227343,0.601196,0.924419,0.491553,0.570143,class2
0.415577,0.135441,0.944765,0.902701,0.399267,0.68914,0.486215,class2
0.481658,0.279174,0.117663,0.286405,0.243687,0.229143,0.010266,class1
0.06499,0.81778,0.911424,0.172163,0.363962,0.952048,0.1511,class1
0.355963,0.592839,0.161435,0.649246,0.575198,0.954104,0.741686,class1
0.976814,0.456351,0.416765,0.670058,0.380089,0.337462,0.171735,class2
0.964052,0.70112,0.385332,0.937554,0.205594,0.290135,0.476603,class2
0.376445,0.026422,0.539984,0.024713,0.07606,0.026773,0.429877,class1
0.828502,0.498297,0.200674,0.186939,0.194591,0.731187,0.04939,class1
0.392637,0.978878,0.080234,0.307353,0.206157,0.062963,0.304349,class2
0.188687,0.676344,0.630055,0.55781,0.906785,0.820345,0.970563,class2
0.882979,0.015292,0.544466,0.120527,0.884764,0.439757,0.665871,class2
0.760927,0.166695,0.039937,0.803094,0.337774,0.728459,0.001177,class2
0.739261,0.362111,0.811398,0.067132,0.259679,0.687033,0.03302,class1
0.859968,0.371723,0.880969,0.013961,0.557715,0.656645,0.724281,class2
0.74879,0.573148,0.149558,0.376124,0.978778,0.747527,0.931584,class1
