@relation electricity-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Feature0 numeric
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute Feature5 numeric 
@attribute class {positive,negative} 

@data
7.008362578212359,4.8545578186322,6.0449002848217885,8.970124112496903,1.2146105782057592,4.447213554096364,positive
4.906324201798377,9.830945549074238,2.2478491274505314,1.652915556703002,10.584104986228118,6.681483512348339,negative
1.3457366906355195,4.667670862620031,3.5981512327204612,1.8163377092155395,7.215255185946068,4.444984077044815,negative
-0.026930734368920906,8.390920817323396,3.6581746366503354,4.0664080564731915,10.04183875374645,2.6895675907884447,negative
4.10040779605114,7.314110250121974,5.334018756348849,-0.28783290336412337,8.658049733119318,4.575168407365377,negative
5.673428592279395,8.217108686120946,6.838339263786492,7.959507936217102,-0.2056376435996743,9.443548613357876,positive
4.382506954332452,4.972436734979647,0.7462888377444807,3.8905713574088683,6.5608167823621635,6.441661642924319,negative
2.3069832040408773,8.882408229272784,5.3415883018569,0.5141449574420287,7.524847304556557,4.322413661867117,negative
6.061023493473105,4.913147089379686,3.309759594045023,0.6900526205037343,11.600283792493663,3.1390467897636585,negative
2.6855081580428917,5.068225045582167,3.444327204474357,-1.4158818190180393,8.937534379696148,3.448066099582172,negative
2.6257503648567044,3.1290831751874375,-0.7992488608935551,0.30691782978579907,3.861050289569296,4.660464938393075,negative
3.2193903682175162,8.176493677990155,4.850018599523492,2.433043400650728,4.545888210059026,8.883687349625129,negative
2.515834017491571,1.061884971438535,2.2220387821883723,3.8446291632523826,9.039527969074717,7.352072215476933,negative
1.9330052931849508,5.358986183337009,3.137618873786139,2.2910578210178856,8.27551202574562,4.400285776230203,negative
3.5130678973884235,7.0432636103894515,1.202245360063323,4.367300936424346,7.432603455818014,8.385506324722119,negative
6.641880339275635,5.399260336448216,6.0506351696028915,7.469971831047897,0.43797061181221375,8.608026646748497,positive
7.451579689009114,1.1989990426378956,4.799286981347146,6.138809644036309,3.4992501585563467,7.895881154998972,positive
2.424327429115897,8.7528498112413,2.4810371459964298,2.96115055592095,5.478997171508567,8.185827411070154,negative
5.901380645242103,7.453691190600611,6.044127441298976,7.439251060921164,3.1929016617894246,5.400565327194673,positive
7.844494375654583,8.296079758069109,8.403465797998226,6.769818026082909,2.3179648426651216,2.408558866364226,positive
7.358392026585909,5.284880364515503,2.839603622971199,4.308875579381216,10.602163259084188,5.001709849357935,negative
2.778231301536314,8.475823113696281,2.640684694878716,2.363706174180964,6.800884888112026,5.164324967011112,negative
3.6605601893408415,8.532903276645504,1.5695203583480295,4.864051766789366,10.721018499079943,6.9486607495528885,negative
6.16612477283264,5.993963526664674,6.924077211699132,4.539863551715957,3.235239217208748,12.283287307127075,positive
5.840317764682846,8.11500649085637,5.349601511338232,0.09878388859662302,9.390972657357317,3.0431245158432962,negative
0.8633376023071997,8.826783998944185,7.085771868227081,2.2566102745449044,10.243126675236326,6.129805612134714,negative
3.5955440650189057,9.597566003300411,2.4229345893132033,-2.4435852019390314,10.692571322367368,5.755749924365123,negative
0.7651277334905751,8.007069919604657,4.795568118704102,-1.619713142613668,9.713146369646926,6.22158413141172,negative
1.9203285066415383,10.678090430276086,5.536844299017078,0.5237261506621722,6.357528044782782,8.402375104900226,negative
-1.1856469752446852,7.652523948265494,3.793212099392435,2.6071150142115966,8.723532725848585,9.337215676709645,negative
6.886452843690959,5.40665312517661,7.199421814108787,7.270343490777518,1.4858556248783232,10.368966330339644,positive
5.482287736669016,5.5350989533059325,8.42165055109058,8.574672873546346,4.160483608253183,10.169072077517216,positive
6.021348470670887,9.19747320023686,2.8280239835409033,5.435826443692038,6.425962397538013,4.4888494665030185,negative
6.479157569087679,8.17138702964894,1.1179530400362414,3.224031215437486,11.491407411914357,9.020119129225975,negative
7.947149026169596,7.949283792873302,5.18204627603029,1.6648069058788673,9.287670252675436,12.240661991639026,negative
7.062206687327914,6.6878024163385685,2.5487709809055277,1.5384551776719047,5.799394310224304,10.668354620657718,negative
5.416642770551701,10.053712718430067,3.286828101036494,5.759998754001856,8.869252135923851,2.9636613723618503,negative
6.286274804517821,7.006079077763708,6.230970690501399,-0.909457749855302,6.700103361856654,3.1373327579779557,negative
2.317648875444354,8.39043620560326,3.0769402726819437,3.629433264763529,4.616517235163123,8.223599457716647,negative
-1.186693140419301,9.151863966440695,2.8139204704079335,6.340395726045941,10.600743717142818,0.7262481029469754,negative
1.0293396931425034,9.188343535096559,1.732374246322572,2.7151588589687154,5.991570197576316,4.361708394214912,negative
5.921784881368911,7.650344720684076,0.7648091208056251,2.2864997797025213,7.768043762282371,3.762655871408314,negative
3.4951566435240666,6.762667621590073,6.054736148034166,2.0322137192895844,5.209551357059711,6.705965560606333,negative
1.809805154240235,5.249835067005028,4.05922246188903,4.8695485207130265,7.660626362591469,9.478621134142946,negative
0.7293199043697829,7.375238933094749,5.638114425386595,1.164940643558383,5.204092500315424,7.509706967075057,negative
5.249648013255199,5.337011947569228,1.5407902131239477,2.0022842993304555,8.832521444962387,4.782128146077978,negative
4.2786086016941445,8.24138458227811,3.2173214500014,3.036605012069333,8.76324168722299,5.514664350761639,negative
4.885944790313758,8.628317681156483,7.137595720664012,3.4809149035976903,6.1553863723599616,5.606454911356669,negative
4.634842800898924,8.925025145517672,3.4766848049223267,1.9503536515801025,4.91051056101763,5.596761993753542,negative
1.329265430537364,5.760000307035783,5.749239128541385,2.8364469033592274,5.382592302366891,6.2086252458548135,negative
6.207325722547827,7.010514608052483,5.564420030481871,0.7228911439991861,6.108743914595612,5.713449537347964,negative
4.1689138457611294,7.21585788954778,7.588789626026075,1.3957054394956203,7.6866310983705,7.403758383990083,negative
9.886682938091202,8.92028333136948,7.623484405793614,7.397583033126019,1.8780010133733631,8.001577270393108,positive
7.676977475538801,6.481573145143899,1.362946523140949,4.703798037727484,4.01307750263431,5.542204024917458,negative
2.086498218780635,5.519245571523245,4.828503643319797,4.623603178368235,9.49538609002696,6.267250953495916,negative
3.8599865991248246,6.660273198291669,4.078811626639549,3.2037033720888277,6.039990882381643,10.137011317139457,negative
1.6993738541683674,4.646019185413813,3.702030382684427,-0.2874624567184747,8.9158571690526,5.4425192614403155,negative
6.6519598742509025,7.474225614004431,4.567146254725965,1.3040512300465263,8.569231766988892,8.030228971388611,negative
4.672066706485695,4.95205811277809,0.9405952774801114,4.83979623156687,5.468175532733982,5.782517730090995,negative
2.006853963203861,3.347638593898931,1.9121021065033432,-0.06230281473334642,10.87174762694502,7.6964160285528695,negative
5.014892886257135,10.450402021225596,0.8220012790259701,0.029750544863886397,6.345310176269589,7.942510221896045,negative
4.977684227730613,7.444801118043609,2.221091323581047,2.3654632996018643,5.068396590281592,7.586468503817455,negative
6.873706483419698,4.283385757117629,5.5519060695315305,8.370434146036999,4.047282882750853,5.64197766561583,positive
6.647411708645977,5.170553580536844,3.013753148572296,3.5878790950381596,10.564883380748915,4.162288358647219,negative
2.667965867614897,8.392650345785203,-0.552278469907201,1.8355461724536595,9.984330093381978,4.222570460118063,negative
3.158488629646252,8.61511406960137,3.491869696310165,1.9473826150035118,9.130340792986303,6.868591392922861,negative
3.6839705877262814,4.1109154226578,1.7289190196119744,-0.6204317268263084,7.486604127534645,6.097972288314965,negative
6.166802571848579,5.789788795673792,8.619863937366148,3.6587359564299566,4.567009842869506,5.81216621117266,positive
0.835271117495096,7.90795235752935,2.731172631035626,1.9363584719515434,4.386773944213193,7.020825165674882,negative
6.904187068835247,8.72027972692498,7.747794062892481,6.796925339315529,1.616094836434669,9.106479641524693,positive
-1.6360926643286708,7.942370065230037,0.9628704131750401,1.9924411228525019,9.597826559802318,4.468108183649217,negative
-0.06484018011500181,8.799025930844318,3.3851895723663854,2.7487177217621976,8.403318072532082,8.878916344230536,negative
6.571019700414361,6.3536994277878565,3.3287231915881406,1.3971233439282185,10.086267213365316,6.510953901410158,negative
0.7778856345073546,7.379463492139981,6.110131136896392,1.892703539217436,9.813190917132609,5.280149881433111,negative
4.285842894000199,9.637848870944724,4.273607204115489,4.627539163041131,11.093760072880357,3.6052089927378668,negative
1.3379890014352394,9.691040257735459,5.188718963050022,1.6552441029897218,7.939238250388531,4.411681334948556,negative
2.934332905043349,4.646208576326598,-1.1165709022914285,2.587219300713982,5.727163753562609,3.7531718827955234,negative
2.681348902680325,6.25445536379987,4.807856333433602,1.6348996580859834,10.476132227604678,5.886652351805704,negative
5.563902987157794,3.7570516919559234,7.752077873373063,4.028999001050575,2.6266780636505644,6.239997349064296,positive
5.042413647339163,6.564169212313474,5.004444915855228,0.6724992164939503,11.420385801263675,8.970503920646628,negative
-0.05316235418271287,8.22275999635996,5.536085473619981,2.732956185106374,8.151113347926026,8.223175300064758,negative
3.1719634844327493,7.276730621612498,4.267659803917125,5.35025229898665,11.04669495837224,5.453360046452974,negative
5.327930892967274,4.617095799842788,2.7026992196088493,2.739614345859933,7.972444659683614,6.724025803911333,negative
1.4722152965471942,8.66911748902177,1.6843254920744755,1.9162942626665427,7.896308534824937,4.908176634917309,negative
6.015605219254163,4.893502118047053,7.104898652229424,9.802492816152668,1.438875324974557,2.77452620723279,positive
3.515250752634356,8.970006914934888,3.002476181120166,1.810229112848892,13.848502264285894,7.995349456756601,negative
3.601554134510723,2.305784886721665,5.140858200027819,-0.048429139149496425,10.108215758114316,1.8797348570431618,negative
1.972604742059802,6.001098420766831,2.0392100892653935,4.798478144926941,9.336906007577081,8.780586049834364,negative
5.4297042551843075,6.632809259071145,1.9958851571610272,-0.6020488152725356,7.836897340499853,3.7973323570489765,negative
1.8644343319235441,5.1445052825604,2.4306896650574994,0.40252860516019995,7.227993015197399,5.345878795958843,negative
1.913388330953866,9.24969338348353,2.6169654025042624,1.2220941068805193,5.928296873439274,7.3745714525089365,negative
4.442919454760606,6.0690722938553705,3.850270755791644,2.418216629760673,10.129101990341976,7.9532941211963175,negative
0.14641747590952425,7.290141728355381,4.180181598768412,0.4540486689652241,10.41072662901346,3.2827595929410096,negative
3.9721570432123556,8.159294350121026,3.9677742460630854,3.801004350739542,8.344220919445744,2.382661096329105,negative
3.358573901170485,4.980041238833747,5.665059318423287,1.76341010376289,8.492246963897525,8.348170435565024,negative
6.585952169399559,6.815908014258475,2.6121547968381367,1.0111132677043202,4.684075943865274,5.253346889060372,negative
9.211814373352526,8.188851227263246,6.882752339405487,5.8661685299524144,1.185469701102535,4.868562344842452,positive
7.977215936198293,3.645173606759033,9.677968784306739,8.743789189350872,1.8240339917629154,6.758456760966815,positive
7.733082528562411,9.303397015703322,1.670711089446142,3.498159469800672,8.069918583640922,2.221306536093421,negative
4.528976384001191,6.4381853076380615,4.678248819522992,0.11977157364273694,11.841809934550682,5.013083213264274,negative
2.0835201167197703,3.8394748835509964,0.9192091869402725,3.0963379465363827,6.0673031605250305,4.176408954883769,negative
6.082298362339044,8.444946755657735,7.0544625804706556,1.8468601615253142,9.497972121363137,4.7954578756645745,negative
0.05069576809433407,10.073722456227657,3.8991038073711235,7.227374215259489,9.963432486718197,5.015643523715362,negative
7.142306409195983,6.425004007438935,6.916048622690822,8.906577494350902,1.092110285411867,4.793842552428349,positive
3.786813479125885,4.478433919821681,-0.1633998065622051,-0.6545979001195117,8.337027023022355,6.90663192482791,negative
4.457626400327257,8.887384629936951,1.5974691089355266,4.5272319861723975,6.618268363621249,5.799321570969611,negative
6.102950878499778,6.064315058352714,5.80652609101328,2.5103762866644916,9.400757838224619,7.756905629612699,negative
-0.7787711983175978,4.170311515542138,5.7779130425170795,4.475881510872401,6.037999883021062,7.2377051487858495,negative
10.365057880770081,3.32924876908,6.081394333702125,4.172443819446391,3.106501437907023,10.201955226042152,positive
5.55190416120683,8.741816132070591,4.821906082386157,2.8174082796144924,4.609991473182642,7.9559488857013285,negative
6.404350805864797,5.018863488550727,5.329220714327966,4.380533252493057,9.338688823088349,6.999221618732882,negative
9.618717879334495,7.73780138687651,10.730248949400217,14.848540304977238,2.315314685525864,11.838726033282573,positive
3.0389213496348884,6.041483821741238,0.451361033666021,2.2550315885527077,7.6156864366566746,6.370037229312217,negative
5.062009161994597,7.402059442290393,5.773384096667646,3.5652069993213313,7.270988109815006,4.952965745377835,negative
5.35848774798653,8.374857686885095,2.4188523785460103,5.9058248909635775,4.758363513969879,5.09260854231069,negative
3.735187385466564,2.2989620217983697,0.5399312225698552,2.370124071448007,5.964115336024524,5.720598105476114,negative
1.1340908852198552,7.211053647854493,4.402324185568943,0.6341837018550258,9.090832691378589,6.199458479924067,negative
6.474636167068915,6.995061870630485,4.797358536072732,2.5601260740357237,7.643702375968193,6.78677569699995,negative
4.747152425211562,10.415763641874003,4.9979392065402415,4.685484147325795,8.705814157105523,3.4034835646828205,negative
1.6075389475463753,10.354647012765021,4.787836823916098,2.629083125657208,6.733925369014522,7.265227883834962,negative
2.402784828980172,7.080870541043933,1.0592069024050028,3.948348314029488,4.948632008067599,5.151321670924979,negative
2.4443782093259445,4.993240379722368,1.9153244807566456,0.126543693341314,6.163211431986654,6.020133605207391,negative
2.870835032969719,7.210003281329554,2.672134062108842,-0.1601699296492627,4.88246624715891,5.116701255282044,negative
0.5015384293858784,8.191632974251451,0.4572530449485872,3.436808629127269,5.886625661474529,5.748497787331238,negative
-0.6208115457188632,8.269280170068386,4.069980108715756,1.6489987279774967,8.15498654895824,5.613774172783385,negative
10.318312008113082,8.618549443998834,2.4988935418619267,8.251207492272007,2.40282970191537,7.812737214913621,positive
3.297710568182603,5.9271708366602205,2.8338784620639874,1.6421074090166454,9.28676580089611,7.61896547089435,negative
2.8477326968204997,5.671445691960297,2.6929658475667853,0.912329114894258,10.467912593759864,5.398833588280542,negative
2.8255252753693103,7.595834718595812,1.051439279201337,6.546283143164894,10.883617426804832,5.520444867767075,negative
5.735500656802702,3.883215617215242,2.0664389683329283,5.968174075520397,1.0015541950793292,6.5518916488793275,positive
8.304075888604974,1.2312368397631932,7.6416697747778635,13.895204469126194,3.168686213601042,4.789481810827687,positive
2.0612294262785698,6.586963288592723,4.499739352878674,4.746082066522559,9.813578461812764,7.622227709309724,negative
3.391743486179219,4.4036087039820515,2.6583494896243884,5.260357313276636,6.422300120441169,5.224395836204053,negative
1.3825591746490045,8.702574241402388,2.2202013633141173,5.336200251785799,9.911346272088688,4.503061773965618,negative
2.4871736486694442,11.01356265837704,2.0267961257180467,4.491294898543166,8.778708146116475,3.7010194283271765,negative
2.3309884181710485,7.865708421193726,-0.40656071419597595,3.496774932676914,6.059272123082625,5.449028352763182,negative
1.8456515001729645,5.031780592498306,4.086933217520603,5.498138962211534,7.253893537996838,6.913977809024817,negative
7.684028535091866,6.081438080641089,6.554512057192098,7.376546161538338,5.689175064602564,7.63845740666903,positive
0.2957257591938385,6.308712669622999,1.5368863777070052,4.862346591300389,4.490864777283493,4.282185273279386,negative
4.7785422683389855,8.293754433207853,-0.5582904346802953,2.6388716351828445,9.951931463522646,7.803106003449702,negative
4.4062957995997225,7.805774938925799,2.270907632248762,5.314497385335651,3.190094633963037,7.536315378627749,negative
2.1865233985965573,5.726816124833846,2.0594528756204062,3.9856449574278967,12.470474783885239,5.682394967774689,negative
3.6747865620015503,7.563282356757169,2.6568854406278906,4.688317533755625,5.427061609807049,6.746170538842005,negative
2.8845390297410987,9.197938044295288,4.84675240326809,2.365266650660972,7.827088591826288,4.536872299563628,negative
0.19593587427387016,5.494049157286152,5.850400507812369,0.8199230945193694,5.002350123006488,5.578084552927665,negative
2.5321031119898487,3.306444911852816,4.031079688239931,1.3193087532529408,7.779327456739864,5.307350325101849,negative
6.334583160532526,4.049303600246009,5.4425179698400905,9.243461490947535,1.7446635240361892,9.468527935974564,positive
10.392260793942988,5.761582753757452,5.347350312055118,9.421099069874623,-0.3982612609745706,6.6597918882771205,positive
1.8221026960038291,3.6841235276191755,4.8411831061676125,3.7241384663684975,5.36594512647126,6.592624973274777,negative
4.072710278279695,8.599342855674577,2.7427247554903227,4.335136384890198,6.653702277897338,4.859334069357765,negative
-0.561036872930198,5.436287103712063,6.2204172509109235,2.9043320069857197,2.2312218021840247,5.870990737383948,negative
1.8320073550622114,6.016385007502327,2.648269750242969,0.7711900839746024,11.065047917465082,4.52125433320448,negative
5.529289345182324,5.846831910429345,3.6300312408038296,0.7734379328704022,10.50476862136109,7.512654783585074,negative
5.618910857889823,6.408124294456533,6.800084117628182,0.42077947741294186,10.17342427720035,7.884694579559012,negative
-0.5380473851315051,10.841791480377099,4.8704910609792895,6.249943549461055,10.319131393151409,3.3595669187464434,negative
0.30965269966156317,9.526307457365718,5.067329891148024,2.7294147007012257,8.246673819941327,5.371579536855345,negative
3.833092011097271,10.239242141650262,3.409180900823981,2.391466474929483,8.355093264605152,5.0354602699494215,negative
9.116730415140378,4.6630466635786805,7.760925876653279,5.935222556640928,2.0338940601839033,9.314211466612528,positive
3.0225428270704158,9.11332618858277,5.641389823665939,1.1306848664047056,7.251059809019813,7.794391330683781,negative
1.6805530153635677,8.59857450900955,3.905735497244806,1.841598044083256,3.0329048315547027,5.406878610517198,negative
9.658226007891791,3.679647336502516,6.554193687875438,10.254404357809317,3.2752087106799395,7.283158937900865,positive
3.344127726756627,8.14609565966018,4.346892999370863,3.0724861322220227,8.248787659011807,5.792477532709928,negative
-2.3161891778776926,7.780267433823838,2.291518426282199,2.2780692043838755,7.343486145770157,5.882770816940428,negative
2.8605297237457257,7.775109392377059,0.3555078451575384,3.181823532970844,5.636511593078065,7.220355414493704,negative
10.09718760847408,8.67999513886805,7.041243556414215,8.361904662678198,0.007411780137674739,5.5595756326713035,positive
6.2975224587813825,8.452947653361,1.0652800232735307,0.674936918848348,9.675877236712694,7.303460249459762,negative
5.243116600802733,9.754961106015891,4.674296586464314,1.618447806443979,7.045938587997171,6.6343615906215945,negative
3.8114742235100327,8.725640063319894,5.908116628246704,2.9892857026649082,7.466261465144942,6.216515329827868,negative
6.824442466773782,5.212372116746041,3.306041822194783,3.22529866922161,8.37393258871004,1.5171287546736458,negative
6.740930739492313,7.849566454449567,2.928847633110844,4.641773710946402,6.558465037489736,4.398978269477325,negative
2.4197906565153136,7.773503262829244,1.018790702328094,3.1531804067429476,11.86092846784294,5.045288978165457,negative
3.6144713964973327,7.986455437777463,1.6573262486283653,-2.622223498127079,7.82432907200007,4.009162863217142,negative
-1.0269317888565541,9.218574056025984,4.173221813236177,2.9548264888478113,8.850710212423854,6.797732785704222,negative
3.528336019144259,9.318087414996336,0.16721502833150126,6.73382516143712,11.303673462493125,6.173511541905372,negative
2.1544793288128625,10.11365118194477,4.720640685521919,1.8819760448420313,7.280284433464004,5.533508739138171,negative
6.087257143087783,9.648421028810198,1.75691818412367,2.0603575813665147,12.786097280227922,3.973534240476958,negative
5.342472482754897,9.781941830874512,3.2658382937191357,4.748592901857715,5.774632787837092,7.576725722726437,negative
2.6454684515575604,10.449987514767114,5.548413589056508,0.10092247201429272,11.188617899490655,6.616062896403385,negative
3.852476723916264,7.025819724879601,1.36577399740941,3.5060423528994282,9.163228969667434,8.671154557962067,negative
1.3632255447080204,6.649667957621338,4.595389404927129,4.039929436824054,6.568931529134278,8.823424621746751,negative
4.39622992444467,7.911790198433953,1.217603153932379,4.022888713564496,10.139127401504817,8.195973309384952,negative
5.154313728099318,9.586008187277077,5.6810262977014805,4.120617103915551,7.333601040109274,9.464982196201351,negative
4.260285464181315,7.1753996967955125,1.5862744389549692,2.0344596656856844,9.271569869105457,5.406844476322786,negative
3.5727635241055795,6.97511546055106,4.045974699223131,5.339806565961499,7.321800876336766,5.2809683189364724,negative
1.6428049880226119,5.0044924515277245,0.12549485964104257,1.7032478148550578,7.232353582261235,3.4914323504614826,negative
4.243653921686512,7.141807328792934,6.5415764298161,7.108153071555513,5.951992130467943,2.835640585405825,negative
1.2870215635382052,5.629158269543664,3.665905037884383,2.5588347201257595,9.964966865758397,8.177694294496058,negative
7.493843544250023,7.303163084663878,2.838440272937828,1.0948712936654275,6.843174756127944,4.620922920804743,negative
2.87571486499709,4.189114788914438,3.0422829724760896,4.9256732764482685,7.792595214463214,9.814437095892977,negative
1.8749072322644975,6.39409162473064,3.502347145856369,0.7171963942882049,9.240032579902653,4.405020027604886,negative
2.244453252985081,5.761678376911158,1.8550834676302246,-0.19065511841514127,7.927213871354953,3.7585761651333436,negative
-1.5498779968519276,6.12979698920979,2.9929525730575754,2.683275760143594,9.983701725651443,4.795013602924113,negative
6.144430386317493,7.743156725947468,3.149474597148743,2.5968250756393747,9.995710529097606,7.2151274521670326,negative
6.2766568169919665,5.439773972284641,-1.048216848071081,1.1082741221559116,7.667620804457887,2.44967225365744,negative
4.226411853506505,6.053147950076609,6.232689071502522,3.482494537269015,7.152836446536679,9.549713737178225,negative
2.9032505238871047,6.17889477142081,4.522400058607604,5.825527587210821,7.675786482180529,8.015062410400086,negative
1.8914757111971823,7.964833600511672,5.703979096969785,1.5167782788258175,9.629669807216182,11.58985855099032,negative
-1.1536017000961998,10.234690887617504,1.9474526580754425,1.461915290026402,6.960392615774728,2.940794527401613,negative
3.0845069965053025,7.006593882267893,-1.0825655625868222,3.6420472246634903,2.3564996065355786,8.109140799859105,negative
1.9344944136996323,8.606544270497471,5.57802057740758,-0.8679346685231244,4.534832204855733,9.044328613521277,negative
6.590365374811361,5.99632615757835,3.3477899611673667,2.7401451597604107,8.230077824068774,5.170136699616394,negative
6.536264180958717,5.906405402997268,3.597973197350115,4.7451980209717615,8.6922179689102,5.585765450389679,negative
2.1481992877288945,7.114100385589563,3.3896564084756005,-0.7778840570072068,8.483207798053401,6.6928311468355375,negative
3.4474121970237377,5.142831901549939,3.0771711061697102,1.5829163579667909,8.478254264066528,4.816025581811299,negative
4.1027338784582135,2.8837229962661395,7.255267932714557,-1.8794589924615597,7.090556741561169,6.284842403642331,negative
1.6568592115905463,7.178680006090673,4.727803943192203,-1.4278305693560052,11.497071924343503,6.687100035698262,negative
-0.36104769654613245,3.8784784336937856,4.329432741758709,2.294632404630766,5.580798546464904,6.930965311901319,negative
2.9123876374406747,6.936249198602643,4.469116372004207,1.1169249338416696,7.267708406973849,7.692222828463645,negative
3.289362516229673,8.671447080893888,4.069147070226941,0.1624156916690711,8.691314469514747,3.545549235712925,negative
4.037340772743959,9.4282669298196,3.800333351726391,2.9125818227715934,6.6415101197864175,5.224122357343773,negative
4.809951874710329,6.239087956170029,4.280249020473112,2.2551015847103866,9.043914367841182,11.067953364697583,negative
2.810255994933594,1.8849980012365668,8.321163882597435,9.315963362052235,1.5402415817830257,3.3040596516499714,positive
-1.2463833421860278,8.32541982355299,7.577252270497315,1.062257463272391,6.9101437304741715,9.95141818235936,negative
4.19890914736297,7.654514654917062,6.717587881182748,7.269055686069011,1.2641892474647047,6.175848771240932,positive
0.4447870078760423,6.105328130037321,-1.0100860625565193,-1.6411988606468184,6.537385478917782,5.621367384307931,negative
4.182846699293622,10.268568721296191,4.40546173709499,5.065774815298319,9.22907178417305,6.171839183748835,negative
1.456844147589098,5.796956439940202,6.512658551394192,3.5059873233468855,8.597688265213355,5.905186290331921,negative
2.5101924104733837,8.518635955928614,-0.020505904396201924,2.0971458421870866,7.531335746015799,4.5983366099321685,negative
9.052904121515034,6.013660788135109,6.721712588630994,5.741933623853699,5.680992296395043,4.295878116972092,positive
5.777568943980839,9.154845600125395,1.8401309525897058,1.3945126424134568,7.2669330726863235,5.547811171981102,negative
