@relation 'generators.HyperplaneGenerator -i 3 -a 7 -n 15'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute class {class1,class2}

@data
0.334962,0.826734,0.861947,0.850296,0.178964,0.813612,0.685652,class2
0.301876,0.983928,0.832022,0.301196,0.22124,0.914467,0.895546,class2
0.158402,0.838943,0.631084,0.044516,0.64662,0.152522,0.727959,class1
0.554291,0.491273,0.709693,0.54995,0.949965,0.780411,0.752608,class1
0.29349,0.360798,0.402932,0.782832,0.178025,0.933404,0.669455,class2
0.986788,0.945932,0.708064,0.843501,0.744186,0.55792,0.175658,class1
0.235784,0.499795,0.645792,0.176416,0.719477,0.473218,0.901936,class1
0.34045,0.194606,0.707842,0.867749,0.773227,0.200975,0.300018,class2
0.254581,0.089541,0.334999,0.891925,0.890577,0.184527,0.615174,class2
0.137561,0.336415,0.68963,0.733842,0.18606,0.675812,0.400019,class1
0.347133,0.411525,0.99068,0.189981,0.880974,0.27558,0.868154,class1
0.945155,0.241078,0.371041,0.476441,0.783799,0.212791,0.928112,class1
0.254238,0.223232,0.189455,0.848692,0.592732,0.253632,0.677814,class2
0.100656,0.71026,0.857439,0.090454,0.426298,0.085479,0.924955,class1
0.776918,0.49979,0.173726,0.91956,0.951543,0.98178,0.90508,class2
0.920078,0.087764,0.646238,0.954455,0.055657,0.271939,0.42982,class2
0.052899,0.225714,0.882906,0.510299,0.729293,0.844491,0.789401,class2
0.765145,0.992491,0.401962,0.39465,0.504651,0.736899,0.216284,class2
0.154254,0.205336,0.073524,0.408369,0.900326,0.406477,0.446379,class1
0.431604,0.073005,0.281073,0.00224,0.862138,0.236336,0.254538,class1
0.374596,0.50191,0.993132,0.308576,0.21776,0.369042,0.066179,class1
0.624479,0.370795,0.531257,0.125175,0.205194,0.831568,0.930058,class2
0.998979,0.602042,0.468254,0.014277,0.001614,0.169055,0.814894,class1
0.827371,0.331008,0.242052,0.681455,0.568005,0.743117,0.668455,class2
0.566289,0.200462,0.953872,0.384303,0.588651,0.782139,0.250079,class2
0.155944,0.291674,0.758224,0.49812,0.7026,0.314573,0.761179,class1
0.573865,0.438677,0.084116,0.503197,0.370955,0.024398,0.692043,class1
0.670555,0.451704,0.199245,0.640247,0.962742,0.662426,0.502639,class2
0.965239,0.786441,0.078255,0.380368,0.090971,0.346705,0.294652,class1
0.359299,0.659108,0.602938,0.87943,0.867992,0.142975,0.888149,class2
0.515537,0.071244,0.406292,0.347841,0.580038,0.725813,0.117509,class1
0.943961,0.396047,0.234506,0.262238,0.179065,0.888383,0.961504,class2
0.971119,0.085937,0.252622,0.696676,0.977527,0.068297,0.016698,class2
0.70885,0.283521,0.569921,0.868146,0.822237,0.409707,0.582027,class1
0.984703,0.048056,0.523197,0.349795,0.994102,0.809701,0.526548,class2
0.760683,0.289413,0.353819,0.517806,0.002838,0.602365,0.111329,class1
0.214418,0.284583,0.944032,0.392597,0.02376,0.187298,0.144631,class1
0.72135,0.587085,0.351925,0.601208,0.632366,0.475109,0.002398,class2
0.012596,0.510814,0.31158,0.598978,0.643182,0.047571,0.833565,class1
0.668357,0.700298,0.932734,0.461101,0.348753,0.115583,0.862124,class2
0.146253,0.827948,0.496515,0.249027,0.416374,0.101456,0.098687,class1
0.365727,0.977492,0.723727,0.128595,0.360182,0.184535,0.818985,class1
0.589482,0.578274,0.354387,0.779509,0.226997,0.830786,0.835453,class2
0.294016,0.14362,0.809323,0.505522,0.618474,0.243002,0.997987,class2
0.125618,0.658436,0.897939,0.983672,0.811636,0.36553,0.148322,class1
0.073418,0.871959,0.886022,0.271296,0.038311,0.210456,0.825463,class1
0.021884,0.532362,0.941597,0.797023,0.162885,0.195243,0.825548,class1
0.238226,0.813813,0.36532,0.289151,0.753325,0.746635,0.00236,class1
0.698736,0.438124,0.736823,0.395506,0.197343,0.82049,0.994128,class2
0.464032,0.520816,0.125228,0.36936,0.532979,0.882239,0.89771,class2
0.31799,0.255627,0.839982,0.600418,0.237312,0.971319,0.449123,class2
0.167907,0.423896,0.78452,0.158011,0.255782,0.148004,0.800055,class1
0.434137,0.319395,0.258702,0.28938,0.656968,0.082587,0.799363,class1
0.547496,0.706278,0.830636,0.109342,0.621864,0.962046,0.735794,class2
0.22325,0.042925,0.656828,0.887653,0.009065,0.663847,0.003552,class1
0.01335,0.61968,0.633292,0.644651,0.157999,0.899962,0.563201,class2
0.561659,0.868305,0.294426,0.597981,0.5081,0.393675,0.878472,class2
0.676098,0.380991,0.404099,0.147237,0.899528,0.246741,0.809473,class1
0.077255,0.077373,0.204163,0.666905,0.964919,0.655872,0.333515,class1
0.681663,0.255031,0.483135,0.145387,0.284676,0.556691,0.993597,class2
0.705968,0.595001,0.449317,0.904698,0.835346,0.450738,0.454028,class2
0.184235,0.403041,0.34303,0.446148,0.038497,0.343246,0.662052,class1
0.084631,0.743791,0.007312,0.379807,0.340703,0.155906,0.382479,class1
0.03461,0.360249,0.535812,0.016023,0.070257,0.338032,0.353948,class1
0.361601,0.873074,0.775195,0.526318,0.433284,0.231356,0.553745,class1
0.817501,0.710028,0.041244,0.014246,0.93989,0.929146,0.994824,class2
0.126968,0.755234,0.382206,0.248988,0.911992,0.164119,0.906062,class1
0.171958,0.895489,0.741078,0.542796,0.723005,0.691571,0.838171,class1
0.57698,0.457369,0.784901,0.579318,0.001936,0.501285,0.210576,class1
0.313102,0.105644,0.972458,0.257724,0.405842,0.944983,0.789559,class2
